TEST PASSED: TEST ADVENTURER CARD: coins before = 4, coins after = 6
branch  1 taken 2000
      195: 1175-block  1
branch  2 taken 195
branch  3 taken 0
      195: 1175-block  2
branch  4 taken 0
branch  5 taken 195
     2000: 1176:            drawntreasure++;
     2000: 1176-block  0
unconditional  0 taken 2000
        -: 1177:        else {
      195: 1178:            temphand[z] = cardDrawn;
      195: 1179:            state->handCount[currentPlayer]--; //this should just remove the top card (the most recently drawn one).
      195: 1179-block  0
unconditional  0 taken 195
        -: 1180:
        -: 1181:        }
        -: 1182:    }
     1000: 1183:    while (z - 1 >= 0) {
     1000: 1183-block  0
unconditional  0 taken 1000
     1000: 1183-block  1
branch  1 taken 0
branch  2 taken 1000
    $$$$$: 1183-block  2
unconditional  3 never executed
    #####: 1184:        state->discard[currentPlayer][state->discardCount[currentPlayer]++] = temphand[z - 1]; // discard all cards in play that have been drawn
    #####: 1185:        z = z - 1;
        -: 1186:    }
     1000: 1187:    return 0;
     1000: 1187-block  0
unconditional  0 taken 1000
        -: 1188:}
        -: 1189:
function smithyAction called 1000 returned 100% blocks executed 100%
        -: 1190:int smithyAction(struct gameState *state, int handPos)
        -: 1191:{
     1000: 1192:    int currentPlayer = whoseTurn(state);
        -: 1193:
        -: 1194:    int i;
     4000: 1195:    for (i = 0; i < 3; i++)
     1000: 1195-block  0
unconditional  0 taken 1000
     4000: 1195-block  1
branch  1 taken 3000
branch  2 taken 1000
     3000: 1195-block  2
unconditional  3 taken 3000
        -: 1196:    {
     3000: 1197:        drawCard(currentPlayer, state);
        -: 1198:        //discard card from hand
     3000: 1199:        discardCard(handPos, currentPlayer, state, 0);  //Moved into for loop
     3000: 1200:    }
     3000: 1200-block  0
unconditional  0 taken 3000
        -: 1201:
     1000: 1202:    return 0;
     1000: 1202-block  0
unconditional  0 taken 1000
        -: 1203:}
        -: 1204:
function tributeAction called 0 returned 0% blocks executed 0%
        -: 1205:int tributeAction(struct gameState *state)
        -: 1206:{
    #####: 1207:    int currentPlayer = whoseTurn(state);
    #####: 1208:    int nextPlayer = currentPlayer + 1;
        -: 1209:    int i;
    #####: 1210:    if (nextPlayer >= (state->numPlayers - 1)) {    //> to >=
    $$$$$: 1210-block  0
branch  0 never executed
branch  1 never executed
    #####: 1211:        nextPlayer = 0;
    #####: 1212:    }
    $$$$$: 1212-block  0
unconditional  0 never executed
    #####: 1213:    int tributeRevealedCards[2] = { -1, -1 };
        -: 1214:
    #####: 1215:    if ((state->discardCount[nextPlayer] + state->deckCount[nextPlayer]) <= 1) {
    $$$$$: 1215-block  0
branch  0 never executed
branch  1 never executed
    #####: 1216:        if (state->deckCount[nextPlayer] > 0) {
    $$$$$: 1216-block  0
branch  0 never executed
branch  1 never executed
    #####: 1217:            tributeRevealedCards[0] = state->deck[nextPlayer][state->deckCount[nextPlayer] - 1];
    #####: 1218:            state->deckCount[nextPlayer]--;
    #####: 1219:        }
    $$$$$: 1219-block  0
unconditional  0 never executed
    #####: 1220:        else if (state->discardCount[nextPlayer] > 0) {
    $$$$$: 1220-block  0
branch  0 never executed
branch  1 never executed
    #####: 1221:            tributeRevealedCards[0] = state->discard[nextPlayer][state->discardCount[nextPlayer] - 1];
    #####: 1222:            state->discardCount[nextPlayer]--;
    #####: 1223:        }
    $$$$$: 1223-block  0
unconditional  0 never executed
        -: 1224:        else {
        -: 1225:            //No Card to Reveal
        -: 1226:            if (DEBUG) {
        -: 1227:                printf("No cards to reveal\n");
        -: 1228:            }
        -: 1229:        }
    #####: 1230:    }
    $$$$$: 1230-block  0
unconditional  0 never executed
        -: 1231:
        -: 1232:    else {
    #####: 1233:        if (state->deckCount[nextPlayer] == 0) {
    $$$$$: 1233-block  0
branch  0 never executed
branch  1 never executed
    #####: 1234:            for (i = 0; i < state->discardCount[nextPlayer]; i++) {
    $$$$$: 1234-block  0
unconditional  0 never executed
    $$$$$: 1234-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1234-block  2
unconditional  3 never executed
    #####: 1235:                state->deck[nextPlayer][i] = state->discard[nextPlayer][i];//Move to deck
    #####: 1236:                state->deckCount[nextPlayer]++;
    #####: 1237:                state->discard[nextPlayer][i] = -1;
    #####: 1238:                state->discardCount[nextPlayer]--;
    #####: 1239:            }
    $$$$$: 1239-block  0
unconditional  0 never executed
        -: 1240:
    #####: 1241:            shuffle(nextPlayer, state);//Shuffle the deck
    #####: 1242:        }
    $$$$$: 1242-block  0
unconditional  0 never executed
    #####: 1243:        tributeRevealedCards[0] = state->deck[nextPlayer][state->deckCount[nextPlayer] - 1];
    #####: 1244:        state->deck[nextPlayer][state->deckCount[nextPlayer]--] = -1;
    #####: 1245:        state->deckCount[nextPlayer]--;
    #####: 1246:        tributeRevealedCards[1] = state->deck[nextPlayer][state->deckCount[nextPlayer] - 1];
    #####: 1247:        state->deck[nextPlayer][state->deckCount[nextPlayer]--] = -1;
    #####: 1248:        state->deckCount[nextPlayer]--;
    $$$$$: 1248-block  0
unconditional  0 never executed
        -: 1249:    }
        -: 1250:
    #####: 1251:    if (tributeRevealedCards[0] == tributeRevealedCards[1]) {//If we have a duplicate card, just drop one 
    $$$$$: 1251-block  0
branch  0 never executed
branch  1 never executed
    #####: 1252:        state->playedCards[state->playedCardCount] = tributeRevealedCards[1];
    #####: 1253:        state->playedCardCount++;
    #####: 1254:        tributeRevealedCards[1] = -1;
    #####: 1255:    }
    $$$$$: 1255-block  0
unconditional  0 never executed
        -: 1256:
    #####: 1257:    for (i = 0; i <= 2; i++) {
    $$$$$: 1257-block  0
unconditional  0 never executed
    $$$$$: 1257-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1257-block  2
unconditional  3 never executed
    #####: 1258:        if (tributeRevealedCards[i] == copper || tributeRevealedCards[i] == silver || tributeRevealedCards[i] == gold) {//Treasure cards
    $$$$$: 1258-block  0
branch  0 never executed
branch  1 never executed
    $$$$$: 1258-block  1
branch  2 never executed
branch  3 never executed
    $$$$$: 1258-block  2
branch  4 never executed
branch  5 never executed
    #####: 1259:            state->coins += 2;
    #####: 1260:        }
    $$$$$: 1260-block  0
unconditional  0 never executed
        -: 1261:
    #####: 1262:        else if (tributeRevealedCards[i] == estate || tributeRevealedCards[i] == duchy || tributeRevealedCards[i] == province || tributeRevealedCards[i] == gardens || tributeRevealedCards[i] == great_hall) {//Victory Card Found
    $$$$$: 1262-block  0
branch  0 never executed
branch  1 never executed
    $$$$$: 1262-block  1
branch  2 never executed
branch  3 never executed
    $$$$$: 1262-block  2
branch  4 never executed
branch  5 never executed
    $$$$$: 1262-block  3
branch  6 never executed
branch  7 never executed
    $$$$$: 1262-block  4
branch  8 never executed
branch  9 never executed
    #####: 1263:            drawCard(currentPlayer, state);
    #####: 1264:            drawCard(currentPlayer, state);
    #####: 1265:        }
    $$$$$: 1265-block  0
unconditional  0 never executed
        -: 1266:        else {//Action Card
    #####: 1267:            state->numActions = state->numActions + 2;
    $$$$$: 1267-block  0
unconditional  0 never executed
        -: 1268:        }
    #####: 1269:    }
    $$$$$: 1269-block  0
unconditional  0 never executed
        -: 1270:
    #####: 1271:    return 0;
    $$$$$: 1271-block  0
unconditional  0 never executed
        -: 1272:}
        -: 1273:
function ambassadorAction called 0 returned 0% blocks executed 0%
        -: 1274:int ambassadorAction(struct gameState *state, int handPos, int choice1, int choice2)
        -: 1275:{
    #####: 1276:    int j = 0;		//used to check if player has enough cards to discard
        -: 1277:    int i;
    #####: 1278:    int currentPlayer = whoseTurn(state);
        -: 1279:
    #####: 1280:    if (choice2 > 2 || choice2 < 0)
    $$$$$: 1280-block  0
branch  0 never executed
branch  1 never executed
    $$$$$: 1280-block  1
branch  2 never executed
branch  3 never executed
        -: 1281:    {
    #####: 1282:	    return -1;				
    $$$$$: 1282-block  0
unconditional  0 never executed
        -: 1283:    }
        -: 1284:
    #####: 1285:    if (choice1 == handPos)
    $$$$$: 1285-block  0
branch  0 never executed
branch  1 never executed
        -: 1286:	{
    #####: 1287:	    return -1;
    $$$$$: 1287-block  0
unconditional  0 never executed
        -: 1288:	}
        -: 1289:
    #####: 1290:    for (i = 0; i < state->handCount[currentPlayer]; i++)
    $$$$$: 1290-block  0
unconditional  0 never executed
    $$$$$: 1290-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1290-block  2
unconditional  3 never executed
        -: 1291:	{
    #####: 1292:	    if (i != handPos && i == state->hand[currentPlayer][choice1] && i != choice1)
    $$$$$: 1292-block  0
branch  0 never executed
branch  1 never executed
    $$$$$: 1292-block  1
branch  2 never executed
branch  3 never executed
    $$$$$: 1292-block  2
branch  4 never executed
branch  5 never executed
        -: 1293:	    {
    #####: 1294:	        j++;
    #####: 1295:	    }
    $$$$$: 1295-block  0
unconditional  0 never executed
    #####: 1296:	}
    $$$$$: 1296-block  0
unconditional  0 never executed
    #####: 1297:    if (j < choice2)
    $$$$$: 1297-block  0
branch  0 never executed
branch  1 never executed
        -: 1298:	{
    #####: 1299:	    return -1;				
    $$$$$: 1299-block  0
unconditional  0 never executed
        -: 1300:    }
        -: 1301:
        -: 1302:    if (DEBUG) 
        -: 1303:	    printf("Player %d reveals card number: %d\n", currentPlayer, state->hand[currentPlayer][choice1]);
        -: 1304:
        -: 1305:    //increase supply count for choosen card by amount being discarded
    #####: 1306:    state->supplyCount[state->hand[currentPlayer][choice1]] += choice2;
        -: 1307:			
        -: 1308:    //each other player gains a copy of revealed card
    #####: 1309:    for (i = 0; i < state->numPlayers; i++)
    $$$$$: 1309-block  0
unconditional  0 never executed
    $$$$$: 1309-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1309-block  2
unconditional  3 never executed
        -: 1310:	{
    #####: 1311:	    if (i != currentPlayer)
    $$$$$: 1311-block  0
branch  0 never executed
branch  1 never executed
        -: 1312:	    {
    #####: 1313:	        gainCard(state->hand[currentPlayer][choice1], state, 0, i);
    #####: 1314:	    }
    $$$$$: 1314-block  0
unconditional  0 never executed
    #####: 1315:	}
    $$$$$: 1315-block  0
unconditional  0 never executed
        -: 1316:
        -: 1317:    //discard played card from hand
    #####: 1318:    discardCard(handPos, currentPlayer, state, 0);			
        -: 1319:
        -: 1320:    //trash copies of cards returned to supply
    #####: 1321:    for (j = 0; j < choice2; j++)
    $$$$$: 1321-block  0
unconditional  0 never executed
    $$$$$: 1321-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1321-block  2
unconditional  3 never executed
        -: 1322:	{
    #####: 1323:	    for (i = 0; i < state->handCount[currentPlayer]; i++)
    $$$$$: 1323-block  0
unconditional  0 never executed
    $$$$$: 1323-block  1
branch  1 never executed
branch  2 never executed
    $$$$$: 1323-block  2
unconditional  3 never executed
        -: 1324:	    {
    #####: 1325:	        if (state->hand[currentPlayer][j] == state->hand[currentPlayer][choice1])   //i to j
    $$$$$: 1325-block  0
branch  0 never executed
branch  1 never executed
        -: 1326:	        {
    #####: 1327:		        discardCard(i, currentPlayer, state, 1);
    #####: 1328:		        break;
    $$$$$: 1328-block  0
unconditional  0 never executed
        -: 1329:		    }
    #####: 1330:	    }
    $$$$$: 1330-block  0
unconditional  0 never executed
    #####: 1331:	}			
    $$$$$: 1331-block  0
unconditional  0 never executed
        -: 1332:
    #####: 1333:    return 0;
    $$$$$: 1333-block  0
unconditional  0 never executed
    #####: 1334:}
    $$$$$: 1334-block  0
unconditional  0 never executed
        -: 1335:
function cutpurseAction called 0 returned 0% blocks executed 0%
        -: 1336:int cutpurseAction(struct gameState *state, int handPos)
        -: 1337:{
    #####: 1338:    int currentPlayer = whoseTurn(state);
        -: 1339:
    #####: 1340:    updateCoins(currentPlayer, state, 2);
        -: 1341:    int i, j, k;
        -: 1342:
    #####: 1343:    for (i = 0; i < state->numPlayers; i++)
    $$$$$: 1343-block  0
unconditional  0 never executed
    $$$$$: 1343-block  1
